Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NIV_EDUCA_esta,EDAT_Q,SEXE
2022-01-01,1,Ciutat Vella,3,la Barceloneta,105,2,15,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,143,2,16,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,74,2,16,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,84,2,17,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,40,2,17,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,49,2,18,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,10,2,18,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,18,2,19,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,19,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,20,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,62,3,3,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,66,3,3,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,94,3,4,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,137,3,4,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,122,3,5,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,183,3,5,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,117,3,6,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,206,3,6,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,122,3,7,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,187,3,7,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,124,3,8,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,179,3,8,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,123,3,9,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,195,3,9,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,147,3,10,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,157,3,10,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,151,3,11,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,145,3,11,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,119,3,12,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,102,3,12,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,78,3,13,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,71,3,13,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,52,3,14,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,32,3,14,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,66,3,15,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,34,3,15,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,55,3,16,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,26,3,16,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,36,3,17,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,18,3,17,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,17,3,18,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,18,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,19,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,20,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,25,4,3,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,17,4,3,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,167,4,4,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,137,4,4,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,251,4,5,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,221,4,5,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,182,4,6,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,225,4,6,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,156,4,7,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,188,4,7,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,125,4,8,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,173,4,8,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,114,4,9,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,164,4,9,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,121,4,10,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,115,4,10,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,128,4,11,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,112,4,11,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,81,4,12,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,96,4,12,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,48,4,13,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,49,4,13,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,17,4,14,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,26,4,14,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,24,4,15,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,17,4,15,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,22,4,16,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,13,4,16,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,5,4,17,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,14,4,17,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,18,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,18,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,19,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,104,5,4,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,46,5,4,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,464,5,5,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,310,5,5,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,565,5,6,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,422,5,6,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,374,5,7,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,366,5,7,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,240,5,8,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,217,5,8,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,146,5,9,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,189,5,9,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,107,5,10,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,121,5,10,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,99,5,11,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,80,5,11,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,65,5,12,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,62,5,12,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,46,5,13,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,45,5,13,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,27,5,14,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,22,5,14,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,18,5,15,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,19,5,15,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,16,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,6,5,16,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,17,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,17,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,7,5,18,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,18,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,19,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,51,6,3,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,59,6,3,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,..,6,4,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,5,6,4,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,..,6,15,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,4,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,4,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,5,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,5,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,7,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,7,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,8,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,10,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,12,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,15,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",40,1,16,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",14,1,16,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",69,1,17,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",21,1,17,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",35,1,18,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8,1,18,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1,19,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,20,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,20,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,2,3,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",25,2,3,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,2,4,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",110,2,4,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,2,5,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",101,2,5,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",57,2,6,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",116,2,6,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",64,2,7,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",88,2,7,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",63,2,8,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",108,2,8,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",66,2,9,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",85,2,9,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",78,2,10,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",91,2,10,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",106,2,11,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",92,2,11,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",107,2,12,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",96,2,12,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",109,2,13,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",92,2,13,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",171,2,14,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",95,2,14,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",186,2,15,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",118,2,15,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",108,2,16,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",73,2,16,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",91,2,17,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",39,2,17,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",71,2,18,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",15,2,18,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",20,2,19,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,19,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,20,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",150,3,3,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",119,3,3,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",158,3,4,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",200,3,4,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",129,3,5,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",220,3,5,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",131,3,6,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",190,3,6,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",123,3,7,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",192,3,7,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",137,3,8,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",191,3,8,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",149,3,9,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",203,3,9,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",123,3,10,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",182,3,10,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",126,3,11,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",115,3,11,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",101,3,12,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",99,3,12,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",67,3,13,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",60,3,13,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",69,3,14,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",56,3,14,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",75,3,15,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,3,15,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,3,16,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",30,3,16,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",38,3,17,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",13,3,17,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",20,3,18,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,3,18,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,3,19,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,3,19,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,3,20,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,4,3,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",30,4,3,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",248,4,4,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",241,4,4,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",313,4,5,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",310,4,5,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",237,4,6,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",306,4,6,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",208,4,7,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",299,4,7,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",193,4,8,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",253,4,8,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",201,4,9,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",252,4,9,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",162,4,10,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",192,4,10,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",171,4,11,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",173,4,11,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",111,4,12,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",146,4,12,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",71,4,13,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",100,4,13,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",59,4,14,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,4,14,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,4,15,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",41,4,15,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",25,4,16,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",24,4,16,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",22,4,17,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",12,4,17,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,4,18,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,4,18,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,4,19,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,4,19,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,4,20,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,5,3,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,5,3,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",172,5,4,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",117,5,4,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",941,5,5,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",608,5,5,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1059,5,6,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",903,5,6,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",708,5,7,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",672,5,7,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",533,5,8,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",535,5,8,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",399,5,9,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",383,5,9,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",267,5,10,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",277,5,10,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",241,5,11,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",226,5,11,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",160,5,12,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",184,5,12,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",105,5,13,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",117,5,13,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",85,5,14,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",85,5,14,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",40,5,15,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",57,5,15,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",27,5,16,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",23,5,16,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",11,5,17,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",13,5,17,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,5,18,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,5,18,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,5,19,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,5,19,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",86,6,3,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",101,6,3,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,6,4,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,6,4,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,6,11,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,6,12,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,6,15,1
2022-01-01,2,Eixample,5,el Fort Pienc,..,1,4,2
2022-01-01,2,Eixample,5,el Fort Pienc,..,1,5,2
2022-01-01,2,Eixample,5,el Fort Pienc,..,1,6,2
2022-01-01,2,Eixample,5,el Fort Pienc,..,1,7,2
2022-01-01,2,Eixample,5,el Fort Pienc,..,1,10,2
2022-01-01,2,Eixample,5,el Fort Pienc,..,1,11,2
2022-01-01,2,Eixample,5,el Fort Pienc,..,1,12,1
2022-01-01,2,Eixample,5,el Fort Pienc,..,1,12,2
2022-01-01,2,Eixample,5,el Fort Pienc,..,1,13,2
2022-01-01,2,Eixample,5,el Fort Pienc,..,1,15,1
2022-01-01,2,Eixample,5,el Fort Pienc,40,1,16,1
2022-01-01,2,Eixample,5,el Fort Pienc,15,1,16,2
2022-01-01,2,Eixample,5,el Fort Pienc,73,1,17,1
2022-01-01,2,Eixample,5,el Fort Pienc,33,1,17,2
2022-01-01,2,Eixample,5,el Fort Pienc,70,1,18,1
2022-01-01,2,Eixample,5,el Fort Pienc,10,1,18,2
2022-01-01,2,Eixample,5,el Fort Pienc,17,1,19,1
2022-01-01,2,Eixample,5,el Fort Pienc,5,1,19,2
2022-01-01,2,Eixample,5,el Fort Pienc,5,1,20,1
2022-01-01,2,Eixample,5,el Fort Pienc,23,2,3,1
2022-01-01,2,Eixample,5,el Fort Pienc,30,2,3,2
2022-01-01,2,Eixample,5,el Fort Pienc,41,2,4,1
2022-01-01,2,Eixample,5,el Fort Pienc,85,2,4,2
2022-01-01,2,Eixample,5,el Fort Pienc,42,2,5,1
2022-01-01,2,Eixample,5,el Fort Pienc,101,2,5,2
2022-01-01,2,Eixample,5,el Fort Pienc,55,2,6,1
2022-01-01,2,Eixample,5,el Fort Pienc,116,2,6,2
2022-01-01,2,Eixample,5,el Fort Pienc,68,2,7,1
2022-01-01,2,Eixample,5,el Fort Pienc,99,2,7,2
2022-01-01,2,Eixample,5,el Fort Pienc,56,2,8,1
2022-01-01,2,Eixample,5,el Fort Pienc,112,2,8,2
2022-01-01,2,Eixample,5,el Fort Pienc,63,2,9,1
2022-01-01,2,Eixample,5,el Fort Pienc,96,2,9,2
2022-01-01,2,Eixample,5,el Fort Pienc,70,2,10,1
2022-01-01,2,Eixample,5,el Fort Pienc,97,2,10,2
2022-01-01,2,Eixample,5,el Fort Pienc,87,2,11,1
2022-01-01,2,Eixample,5,el Fort Pienc,83,2,11,2
2022-01-01,2,Eixample,5,el Fort Pienc,122,2,12,1
2022-01-01,2,Eixample,5,el Fort Pienc,79,2,12,2
2022-01-01,2,Eixample,5,el Fort Pienc,151,2,13,1
2022-01-01,2,Eixample,5,el Fort Pienc,82,2,13,2
2022-01-01,2,Eixample,5,el Fort Pienc,216,2,14,1
2022-01-01,2,Eixample,5,el Fort Pienc,120,2,14,2
2022-01-01,2,Eixample,5,el Fort Pienc,262,2,15,1
2022-01-01,2,Eixample,5,el Fort Pienc,131,2,15,2
2022-01-01,2,Eixample,5,el Fort Pienc,201,2,16,1
2022-01-01,2,Eixample,5,el Fort Pienc,82,2,16,2
2022-01-01,2,Eixample,5,el Fort Pienc,187,2,17,1
